start_survey,Latitude,Longitude,Altitude,Accuracy,Surveyor_ID,Surveyor_ID_other,Start_sampling,Found_pellets,End_sampling,Time_to_scat,Barcode,Suspected_organism,Season/survey,Cq(IS2404),QPCR result
Thu May 30 00:46:04 UTC 2019,-38.34845014,144.7468358,13.47583008,7.504,1,,0:46:00,1,0:46:00,0:00:00,RES18-01414,1,Winter,NEG,IS2404_NEG
Thu May 30 00:45:49 UTC 2019,-38.37560574,144.8327063,3.859222412,6.068,4,,0:46:00,1,0:46:00,0:00:00,RES18-01717,1,Winter,NEG,IS2404_NEG
Thu May 30 00:48:27 UTC 2019,-38.34954328,144.7449191,3.746765137,4.288,1,,0:48:00,1,0:48:00,0:00:00,RES18-01472,1,Winter,NEG,IS2404_NEG
Thu May 30 00:51:33 UTC 2019,-38.37884921,144.816544,30.51167239,8,3,,0:51:00,1,0:51:00,0:00:00,RES18-01641,1,Winter,NEG,IS2404_NEG
Thu May 30 00:49:17 UTC 2019,-38.3530029,144.7574507,23.89999962,7,5,,0:49:00,1,0:49:00,0:00:00,RES18-01992,1,Winter,NEG,IS2404_NEG
Thu May 30 00:51:36 UTC 2019,-38.35209656,144.7587926,7.400000095,8,5,,0:52:00,1,0:52:00,0:00:00,RES18-01993,1,Winter,NEG,IS2404_NEG
Thu May 30 00:52:39 UTC 2019,-38.34882292,144.7435509,12.38171387,6.432,1,,0:51:00,1,0:52:00,0:01:00,RES18-01471,1,Winter,NEG,IS2404_NEG
Thu May 30 00:55:59 UTC 2019,-38.37732664,144.8141262,17.67611443,8,3,,0:56:00,1,0:57:00,0:01:00,RES18-01311,1,Winter,NEG,IS2404_NEG
Thu May 30 00:51:31 UTC 2019,-38.37452819,144.8344449,4.216827393,6.068,4,,0:51:00,1,0:53:00,0:02:00,RES18-01716,1,Winter,NEG,IS2404_NEG
Thu May 30 01:00:45 UTC 2019,-38.37695468,144.8113546,25.6800755,6,3,,1:00:00,1,1:02:00,0:02:00,RES18-01313,1,Winter,NEG,IS2404_NEG
Thu May 30 00:57:09 UTC 2019,-38.34974899,144.761999,13.10000038,6,5,,0:57:00,1,0:57:00,0:00:00,RES18-01514,1,Winter,NEG,IS2404_NEG
Thu May 30 00:58:09 UTC 2019,-38.37248447,144.8348715,1.28692627,6.068,4,,0:58:00,1,0:59:00,0:01:00,RES18-01715,1,Winter,NEG,IS2404_NEG
Thu May 30 01:00:38 UTC 2019,-38.34745614,144.7497662,22.34265137,7.504,1,,1:00:00,1,1:00:00,0:00:00,RES18-01479,1,Winter,NEG,IS2404_NEG
Thu May 30 01:06:06 UTC 2019,-38.37521928,144.8136348,26.973914,8,3,,1:06:00,1,1:07:00,0:01:00,RES18-01309,1,Winter,NEG,IS2404_NEG
Thu May 30 01:04:14 UTC 2019,-38.37332613,144.8333362,9.786987305,6.068,4,,1:04:00,1,1:04:00,0:00:00,RES18-01714,1,Winter,NEG,IS2404_NEG
Thu May 30 01:05:20 UTC 2019,-38.34630923,144.7511152,21.24298096,6.432,1,,1:05:00,1,1:05:00,0:00:00,RES18-01470,1,Winter,NEG,IS2404_NEG
Thu May 30 01:05:49 UTC 2019,-38.37329858,144.8333742,8.115325928,7.585,4,,1:05:00,1,1:06:00,0:01:00,RES18-01713,2,Winter,NEG,IS2404_NEG
Thu May 30 01:07:50 UTC 2019,-38.34470621,144.7528687,14.22912598,6.432,1,,1:08:00,1,1:08:00,0:00:00,RES18-01469,1,Winter,NEG,IS2404_NEG
Thu May 30 01:10:48 UTC 2019,-38.3457935,144.7554216,12.89068604,4.288,1,,1:11:00,1,1:11:00,0:00:00,RES18-01480,1,Winter,NEG,IS2404_NEG
Thu May 30 01:15:26 UTC 2019,-38.37509071,144.8109111,25.57054327,8,3,,1:15:00,1,1:15:00,0:00:00,RES18-01310,1,Winter,NEG,IS2404_NEG
Thu May 30 01:10:53 UTC 2019,-38.37265651,144.8306974,-10.5887146,4.5509996,4,,1:11:00,1,1:12:00,0:01:00,RES18-01711,1,Winter,NEG,IS2404_NEG
Thu May 30 01:16:00 UTC 2019,-38.34741119,144.7543819,5.291015625,6.432,1,,1:16:00,1,1:16:00,0:00:00,RES18-01482,1,Winter,NEG,IS2404_NEG
Thu May 30 01:21:19 UTC 2019,-38.37471902,144.8174201,11.43837864,8,3,,1:21:00,1,1:21:00,0:00:00,RES18-01308,2,Winter,NEG,IS2404_NEG
Thu May 30 01:18:30 UTC 2019,-38.34703576,144.7537472,30.17883301,7.504,1,,1:18:00,1,1:18:00,0:00:00,RES18-01481,1,Winter,NEG,IS2404_NEG
Thu May 30 01:18:28 UTC 2019,-38.3744741,144.8302003,0.742553711,7.585,4,,1:18:00,1,1:18:00,0:00:00,RES18-01708,1,Winter,NEG,IS2404_NEG
Thu May 30 01:24:53 UTC 2019,-38.37646454,144.8167375,22.59758053,8,3,,1:25:00,1,1:25:00,0:00:00,RES18-01258,1,Winter,NEG,IS2404_NEG
Thu May 30 01:22:22 UTC 2019,-38.34758002,144.7520438,26.1730957,4.288,1,,1:22:00,1,1:22:00,0:00:00,RES18-01468,1,Winter,38.46,IS2404_POS
Thu May 30 01:23:20 UTC 2019,-38.37637261,144.8301248,19.59332275,7.585,4,,1:23:00,1,1:23:00,0:00:00,RES18-01707,1,Winter,NEG,IS2404_NEG
Thu May 30 01:24:14 UTC 2019,-38.34864233,144.7511644,11.89492798,4.288,1,,1:24:00,1,1:24:00,0:00:00,RES18-01483,1,Winter,NEG,IS2404_NEG
Thu May 30 01:27:51 UTC 2019,-38.37714265,144.8169785,23.69964768,6,3,,1:28:00,1,1:28:00,0:00:00,RES18-01257,1,Winter,NEG,IS2404_NEG
Thu May 30 01:27:45 UTC 2019,-38.37827848,144.8310763,-3.477661133,6.068,4,,1:27:00,1,1:28:00,0:01:00,RES18-01706,1,Winter,NEG,IS2404_NEG
Thu May 30 01:29:43 UTC 2019,-38.34871161,144.7501441,15.00750732,7.504,1,,1:29:00,1,1:29:00,0:00:00,RES18-01485,1,Winter,NEG,IS2404_NEG
Thu May 30 01:34:53 UTC 2019,-38.37231921,144.8180211,14.35558832,8,3,,1:35:00,1,1:35:00,0:00:00,RES18-01259,1,Winter,37.21,IS2404_POS
Thu May 30 01:31:46 UTC 2019,-38.38029407,144.8307915,11.04495239,7.585,4,,1:31:00,1,1:32:00,0:01:00,RES19-00643,1,Winter,NEG,IS2404_NEG
Thu May 30 01:33:12 UTC 2019,-38.34986362,144.749465,11.65664673,5.36,1,,1:33:00,1,1:33:00,0:00:00,RES18-01484,1,Winter,NEG,IS2404_NEG
Thu May 30 01:39:25 UTC 2019,-38.37319866,144.8139317,20.00566496,8,3,,1:39:00,1,1:39:00,0:00:00,RES18-01256,1,Winter,35.80,IS2404_POS
Thu May 30 01:37:20 UTC 2019,-38.3487714,144.7481276,22.55389404,7.504,1,,1:37:00,1,1:37:00,0:00:00,RES18-01473,1,Winter,NEG,IS2404_NEG
Thu May 30 01:36:01 UTC 2019,-38.38228313,144.8301655,-4.685577393,7.585,4,,1:37:00,1,1:38:00,0:01:00,RES19-00645,1,Winter,NEG,IS2404_NEG
Thu May 30 01:44:37 UTC 2019,-38.37091553,144.8138031,4.22779443,8,3,,1:44:00,1,1:44:00,0:00:00,RES18-01291,1,Winter,NEG,IS2404_NEG
Thu May 30 01:42:57 UTC 2019,-38.3505555,144.7482519,26.56182861,7.504,1,,1:40:00,1,1:43:00,0:03:00,RES18-01490,1,Winter,NEG,IS2404_NEG
Thu May 30 01:42:16 UTC 2019,-38.38412564,144.829789,12.71325684,7.585,4,,1:42:00,1,1:42:00,0:00:00,RES19-00644,1,Winter,NEG,IS2404_NEG
Thu May 30 01:45:56 UTC 2019,-38.38608628,144.8306452,-2.485321045,7.585,4,,1:46:00,1,1:46:00,0:00:00,RES19-00646,1,Winter,NEG,IS2404_NEG
Thu May 30 01:51:06 UTC 2019,-38.38886843,144.8307319,3.458129883,7.585,4,,1:51:00,1,1:55:00,0:04:00,RES19-00647,1,Winter,NEG,IS2404_NEG
Thu May 30 02:06:07 UTC 2019,-38.39132879,144.8294446,17.57623291,7.585,4,,2:06:00,2,,,,,Winter,No_pellet_found,No_pellet_found
Thu May 30 02:16:45 UTC 2019,-38.38641408,144.8282202,10.58248901,6.068,4,,2:16:00,1,2:17:00,0:01:00,RES19-00648,1,Winter,36.26,IS2404_POS
Thu May 30 02:18:33 UTC 2019,-38.38643756,144.8282344,29.67437744,6.068,4,,2:18:00,1,2:18:00,0:00:00,RES19-00649,2,Winter,NEG,IS2404_NEG
Thu May 30 02:22:42 UTC 2019,-38.38530977,144.8262996,27.76190186,7.585,4,,2:23:00,1,2:24:00,0:01:00,RES19-00651,1,Winter,NEG,IS2404_NEG
Thu May 30 02:28:02 UTC 2019,-38.38437838,144.8242465,21.71124268,7.585,4,,2:28:00,1,2:28:00,0:00:00,RES19-00652,1,Winter,NEG,IS2404_NEG
Thu May 30 02:30:52 UTC 2019,-38.38390069,144.8216292,14.93414307,7.585,4,,2:31:00,1,2:31:00,0:00:00,RES19-00650,1,Winter,NEG,IS2404_NEG
Thu May 30 02:40:33 UTC 2019,-38.38474883,144.8193358,18.53466797,6.068,4,,2:41:00,1,2:41:00,0:00:00,RES19-00653,1,Winter,NEG,IS2404_NEG
Thu May 30 02:45:01 UTC 2019,-38.38621578,144.8202416,29.19512939,7.585,4,,2:45:00,1,2:45:00,0:00:00,RES19-00642,2,Winter,33.55,IS2404_POS
Thu May 30 02:49:46 UTC 2019,-38.38783178,144.8202321,20.99084473,7.585,4,,2:49:00,1,2:51:00,0:02:00,RES19-00641,1,Winter,NEG,IS2404_NEG
Thu May 30 03:01:18 UTC 2019,-38.38741714,144.8241835,27.40960693,6.068,4,,3:01:00,1,3:03:00,0:02:00,RES19-00630,1,Winter,NEG,IS2404_NEG
Thu May 30 03:03:22 UTC 2019,-38.38742745,144.8241605,25.51446533,6.068,4,,3:03:00,1,3:03:00,0:00:00,RES19-00654,2,Winter,NEG,IS2404_NEG
Thu May 30 03:10:25 UTC 2019,-38.38653416,144.822475,32.98803711,6.068,4,,3:10:00,1,3:10:00,0:00:00,RES19-00655,1,Winter,NEG,IS2404_NEG
Thu May 30 04:14:45 UTC 2019,-38.36981037,144.8152117,22.41395358,6,3,,4:15:00,1,4:15:00,0:00:00,RES18-01795,1,Winter,NEG,IS2404_NEG
Thu May 30 04:17:54 UTC 2019,-38.36949045,144.8172752,17.9514246,8,3,,4:18:00,1,4:19:00,0:01:00,RES18-01962,1,Winter,NEG,IS2404_NEG
Thu May 30 04:22:54 UTC 2019,-38.36962672,144.8195869,21.62685905,8,3,,4:23:00,1,4:23:00,0:00:00,RES18-01799,1,Winter,NEG,IS2404_NEG
Thu May 30 04:28:23 UTC 2019,-38.37272748,144.8212943,22.64867971,8,3,,4:28:00,1,4:28:00,0:00:00,RES18-01791,1,Winter,36.39,IS2404_POS
Thu May 30 04:29:18 UTC 2019,-38.37145608,144.8402665,-15.61416626,7.504,1,,4:29:00,1,4:29:00,0:00:00,RES18-01489,1,Winter,NEG,IS2404_NEG
Thu May 30 04:31:02 UTC 2019,-38.37277773,144.8234991,-7.039865116,8,3,,4:33:00,1,4:33:00,0:00:00,RES18-01785,1,Winter,NEG,IS2404_NEG
Thu May 30 04:31:34 UTC 2019,-38.37310496,144.8405163,4.800384521,5.36,1,,4:31:00,1,4:31:00,0:00:00,RES18-01488,1,Winter,NEG,IS2404_NEG
Thu May 30 04:36:44 UTC 2019,-38.37388296,144.8274274,27.37850297,6,3,,4:36:00,1,4:36:00,0:00:00,RES18-01789,1,Winter,NEG,IS2404_NEG
Thu May 30 04:33:23 UTC 2019,-38.37296631,144.8376018,2.785675049,7.504,1,,4:33:00,1,4:33:00,0:00:00,RES18-01487,1,Winter,NEG,IS2404_NEG
Thu May 30 04:39:10 UTC 2019,-38.37560921,144.8270462,18.47251282,8,3,,4:39:00,1,4:40:00,0:01:00,RES18-01790,1,Winter,NEG,IS2404_NEG
Thu May 30 04:36:40 UTC 2019,-38.37424342,144.8387673,1.992919922,6.432,1,,4:36:00,1,4:36:00,0:00:00,RES18-01486,1,Winter,NEG,IS2404_NEG
Thu May 30 04:41:55 UTC 2019,-38.37725403,144.8275135,20.12762104,8,3,,4:42:00,1,4:42:00,0:00:00,RES18-01788,1,Winter,NEG,IS2404_NEG
Thu May 30 04:39:41 UTC 2019,-38.37447035,144.8410529,10.15075684,7.504,1,,4:39:00,1,4:39:00,0:00:00,RES18-01491,1,Winter,NEG,IS2404_NEG
Thu May 30 04:45:39 UTC 2019,-38.3789198,144.8283495,20.5343562,8,3,,4:45:00,1,4:45:00,0:00:00,RES18-01776,1,Winter,NEG,IS2404_NEG
Thu May 30 04:44:32 UTC 2019,-38.37693252,144.8417757,6.357666016,4.288,1,,4:44:00,1,4:44:00,0:00:00,RES18-01508,1,Winter,NEG,IS2404_NEG
Thu May 30 04:47:53 UTC 2019,-38.38104452,144.8287989,29.51929361,8,3,,4:48:00,1,4:48:00,0:00:00,RES18-01775,1,Winter,NEG,IS2404_NEG
Thu May 30 04:45:16 UTC 2019,-38.37697338,144.8417761,13.42150879,5.36,1,,4:45:00,1,4:45:00,0:00:00,RES18-01466,2,Winter,NEG,IS2404_NEG
Thu May 30 04:50:01 UTC 2019,-38.38116821,144.8294833,27.66743273,8,3,,4:50:00,1,4:50:00,0:00:00,RES18-01963,1,Winter,NEG,IS2404_NEG
Thu May 30 04:47:43 UTC 2019,-38.37658457,144.8391513,12.67224121,3.216,1,,4:47:00,1,4:47:00,0:00:00,RES18-01467,1,Winter,34.69,IS2404_POS
Thu May 30 04:52:51 UTC 2019,-38.38261991,144.827752,46.71843254,8,3,,4:52:00,1,4:53:00,0:01:00,RES18-01794,1,Winter,NEG,IS2404_NEG
Thu May 30 04:50:16 UTC 2019,-38.37833996,144.839041,6.946380615,7.504,1,,4:50:00,1,4:50:00,0:00:00,RES18-01573,1,Winter,NEG,IS2404_NEG
Thu May 30 04:56:21 UTC 2019,-38.38316412,144.8250963,44.54432965,8,3,,4:56:00,1,4:56:00,0:00:00,RES18-01808,1,Winter,34.59,IS2404_POS
Thu May 30 04:52:41 UTC 2019,-38.38074166,144.8384638,14.11291504,4.288,1,,4:52:00,1,4:52:00,0:00:00,RES18-01742,1,Winter,NEG,IS2404_NEG
Thu May 30 04:59:20 UTC 2019,-38.38126794,144.8254952,23.1440877,8,3,,4:59:00,1,4:59:00,0:00:00,RES18-01777,1,Winter,26.42,IS2404_POS
Thu May 30 04:55:47 UTC 2019,-38.38257774,144.8405349,14.32141113,7.504,1,,4:55:00,1,4:56:00,0:01:00,RES18-01745,1,Winter,NEG,IS2404_NEG
Thu May 30 05:01:43 UTC 2019,-38.37947641,144.8268312,40.92321241,8,3,,5:01:00,1,5:02:00,0:01:00,RES18-01778,1,Winter,NEG,IS2404_NEG
Thu May 30 05:00:46 UTC 2019,-38.38048663,144.840841,26.70037842,6.432,1,,5:00:00,1,5:00:00,0:00:00,RES18-01571,1,Winter,37.29,IS2404_POS
Thu May 30 05:05:31 UTC 2019,-38.37521057,144.8242621,24.4281771,8,3,,5:06:00,1,5:06:00,0:00:00,RES18-01779,1,Winter,40.00,IS2404_POS
Thu May 30 05:02:51 UTC 2019,-38.37844784,144.8417397,5.562347412,4.288,1,,5:03:00,1,5:03:00,0:00:00,RES18-01744,1,Winter,NEG,IS2404_NEG
Thu May 30 05:05:56 UTC 2019,-38.37970319,144.8428666,8.029815674,3.216,1,,5:06:00,1,5:06:00,0:00:00,RES18-01630,1,Winter,NEG,IS2404_NEG
Thu May 30 05:08:00 UTC 2019,-38.37670305,144.8249118,32.81414607,6,3,,5:08:00,1,5:08:00,0:00:00,RES18-01780,1,Winter,37.64,IS2404_POS
Thu May 30 05:11:47 UTC 2019,-38.37829422,144.8232855,38.49708457,8,3,,5:11:00,1,5:11:00,0:00:00,RES18-01792,1,Winter,NEG,IS2404_NEG
Thu May 30 05:10:01 UTC 2019,-38.37777825,144.8435454,24.79846191,6.432,1,,5:10:00,1,5:10:00,0:00:00,RES18-01580,1,Winter,31.18,IS2404_POS
Thu May 30 05:14:56 UTC 2019,-38.37469546,144.821481,44.07467401,6,3,,5:15:00,1,5:15:00,0:00:00,RES18-01787,1,Winter,NEG,IS2404_NEG
Thu May 30 05:12:33 UTC 2019,-38.37554245,144.8427416,6.2940979,7.504,1,,5:12:00,1,5:12:00,0:00:00,RES18-01579,1,Winter,NEG,IS2404_NEG
Thu May 30 05:18:09 UTC 2019,-38.37643497,144.8219274,54.09374304,6,3,,5:18:00,1,5:18:00,0:00:00,RES18-01798,1,Winter,NEG,IS2404_NEG
Thu May 30 05:14:11 UTC 2019,-38.37373001,144.8421609,-2.129547119,4.288,1,,5:14:00,1,5:14:00,0:00:00,RES18-01736,1,Winter,NEG,IS2404_NEG
Thu May 30 05:19:59 UTC 2019,-38.37664725,144.8193741,66.07144496,8,3,,5:20:00,1,5:20:00,0:00:00,RES18-01813,1,Winter,35.17,IS2404_POS
Thu May 30 05:17:31 UTC 2019,-38.37055723,144.8417432,9.246917725,3.216,1,,5:17:00,1,5:17:00,0:00:00,RES18-01737,1,Winter,NEG,IS2404_NEG
Thu May 30 05:21:57 UTC 2019,-38.37477225,144.8195477,57.5310392,8,3,,5:22:00,1,5:22:00,0:00:00,RES18-01797,1,Winter,NEG,IS2404_NEG
Thu May 30 05:25:43 UTC 2019,-38.3786255,144.8200433,66.37513639,8,3,,5:26:00,1,5:26:00,0:00:00,RES18-01782,1,Winter,NEG,IS2404_NEG
Thu May 30 05:22:38 UTC 2019,-38.37015934,144.844484,3.874694824,6.432,1,,5:22:00,1,5:22:00,0:00:00,RES18-01578,1,Winter,NEG,IS2404_NEG
Thu May 30 05:27:51 UTC 2019,-38.38077424,144.8187143,35.20291204,8,3,,5:28:00,1,5:28:00,0:00:00,RES18-01781,1,Winter,NEG,IS2404_NEG
Thu May 30 05:24:39 UTC 2019,-38.36984176,144.8466729,8.766296387,5.36,1,,5:24:00,1,5:24:00,0:00:00,RES18-01738,1,Winter,NEG,IS2404_NEG
Thu May 30 05:30:46 UTC 2019,-38.38312787,144.8169415,54.09624259,8,3,,5:30:00,1,5:30:00,0:00:00,RES18-01964,1,Winter,NEG,IS2404_NEG
Thu May 30 05:33:34 UTC 2019,-38.38289589,144.8186035,52.77542206,8,3,,5:33:00,1,5:33:00,0:00:00,RES18-01965,1,Winter,NEG,IS2404_NEG
Thu May 30 05:31:51 UTC 2019,-38.37230645,144.8451112,2.725494385,4.288,1,,5:31:00,1,5:32:00,0:01:00,RES18-01862,1,Winter,38.29,IS2404_POS
Thu May 30 05:34:35 UTC 2019,-38.37288647,144.8431644,9.689666748,7.504,1,,5:34:00,1,5:34:00,0:00:00,RES18-01501,1,Winter,NEG,IS2404_NEG
Thu May 30 05:36:47 UTC 2019,-38.38090997,144.8217457,59.04284637,6,3,,5:36:00,1,5:38:00,0:02:00,RES18-01966,1,Winter,NEG,IS2404_NEG
Thu May 30 05:40:24 UTC 2019,-38.38299625,144.8213832,49.54280011,8,3,,5:40:00,1,5:40:00,0:00:00,RES18-01967,1,Winter,NEG,IS2404_NEG
Thu May 30 05:37:59 UTC 2019,-38.37406291,144.8450649,6.029327393,5.36,1,,5:38:00,1,5:38:00,0:00:00,RES18-01478,1,Winter,NEG,IS2404_NEG
Thu May 30 05:43:44 UTC 2019,-38.3826006,144.8230136,56.66884437,8,3,,5:43:00,1,5:44:00,0:01:00,RES18-01968,1,Winter,NEG,IS2404_NEG
Thu May 30 05:41:30 UTC 2019,-38.37588446,144.8454688,-35.97833252,7.504,1,,5:38:00,2,,,,,Winter,No_pellet_found,No_pellet_found
Thu May 30 05:44:26 UTC 2019,-38.37679613,144.8477078,-0.361053467,7.504,1,,5:44:00,1,5:44:00,0:00:00,RES18-01509,1,Winter,NEG,IS2404_NEG
Thu May 30 05:46:46 UTC 2019,-38.37771908,144.8459257,7.653320313,6.432,1,,5:47:00,1,5:47:00,0:00:00,RES18-01477,1,Winter,NEG,IS2404_NEG
Thu May 30 05:50:57 UTC 2019,-38.37838168,144.8463645,-11.77908325,6.432,1,,5:51:00,1,5:51:00,0:00:00,RES18-01474,1,Winter,NEG,IS2404_NEG
Thu May 30 05:56:55 UTC 2019,-38.37978529,144.8464286,10.796875,4.288,1,,5:57:00,1,5:57:00,0:00:00,RES18-01476,1,Winter,NEG,IS2404_NEG
Thu May 30 05:59:41 UTC 2019,-38.38110252,144.8441817,17.30712891,5.36,1,,5:59:00,1,5:59:00,0:00:00,RES18-01502,1,Winter,NEG,IS2404_NEG
Thu May 30 06:03:01 UTC 2019,-38.38251281,144.845964,27.95965576,7.504,1,,6:03:00,1,6:03:00,0:00:00,RES18-01475,1,Winter,NEG,IS2404_NEG
Thu May 30 06:05:45 UTC 2019,-38.38369509,144.8444615,5.688110352,6.432,1,,6:05:00,1,6:05:00,0:00:00,RES18-01868,1,Winter,NEG,IS2404_NEG
Thu May 30 06:08:45 UTC 2019,-38.3824189,144.8425929,-13.37173462,5.36,1,,6:08:00,1,6:09:00,0:01:00,RES18-01873,1,Winter,NEG,IS2404_NEG
Thu May 30 06:10:15 UTC 2019,-38.37896872,144.8340865,32.41254479,8,3,,6:10:00,1,6:13:00,0:03:00,RES18-01783,1,Winter,NEG,IS2404_NEG
Thu May 30 06:12:34 UTC 2019,-38.38448576,144.8407841,5.968841553,7.504,1,,6:13:00,1,6:13:00,0:00:00,RES18-01872,1,Winter,NEG,IS2404_NEG
Thu May 30 06:16:17 UTC 2019,-38.37963621,144.8357033,9.991547157,8,3,,6:16:00,1,6:16:00,0:00:00,RES18-01784,1,Winter,NEG,IS2404_NEG
Thu May 30 06:18:13 UTC 2019,-38.3779295,144.8355515,25.31441635,8,3,,6:18:00,1,6:18:00,0:00:00,RES18-01806,1,Winter,NEG,IS2404_NEG
Thu May 30 06:15:34 UTC 2019,-38.38606061,144.8403035,-29.41256714,7.504,1,,6:15:00,1,6:15:00,0:00:00,RES18-01871,1,Winter,NEG,IS2404_NEG
Thu May 30 06:21:17 UTC 2019,-38.38075074,144.836701,56.87134458,8,3,,6:21:00,1,6:21:00,0:00:00,RES18-01969,1,Winter,38.50,IS2404_POS
Thu May 30 06:23:01 UTC 2019,-38.38278368,144.8358232,30.175066,8,3,,6:23:00,1,6:23:00,0:00:00,RES18-01970,1,Winter,NEG,IS2404_NEG
Thu May 30 06:25:41 UTC 2019,-38.38270499,144.8382984,51.85859602,8,3,,6:26:00,1,6:26:00,0:00:00,RES18-01971,1,Winter,NEG,IS2404_NEG
Thu May 30 06:23:20 UTC 2019,-38.38537818,144.8436578,9.496154785,7.504,1,,6:17:00,2,,,,,Winter,No_pellet_found,No_pellet_found
Thu May 30 06:25:45 UTC 2019,-38.38397004,144.8429648,14.45239258,7.504,1,,6:23:00,1,6:25:00,0:02:00,RES18-01870,1,Winter,NEG,IS2404_NEG
Thu May 30 06:29:20 UTC 2019,-38.38405559,144.8382687,24.78108757,8,3,,6:29:00,1,6:29:00,0:00:00,RES18-01822,1,Winter,NEG,IS2404_NEG
Thu May 30 06:31:32 UTC 2019,-38.38530155,144.8381979,49.08174498,8,3,,6:31:00,1,6:32:00,0:01:00,RES18-01786,1,Winter,NEG,IS2404_NEG
Thu May 30 06:29:53 UTC 2019,-38.38813607,144.8415047,4.125305176,5.36,1,,6:30:00,1,6:30:00,0:00:00,RES18-01869,1,Winter,NEG,IS2404_NEG
Thu May 30 06:32:24 UTC 2019,-38.3877237,144.838162,8.360534668,6.432,1,,6:32:00,1,6:32:00,0:00:00,RES18-01893,1,Winter,NEG,IS2404_NEG
Thu May 30 06:34:24 UTC 2019,-38.38746467,144.8351928,11.17944336,7.504,1,,6:34:00,1,6:34:00,0:00:00,RES18-01894,1,Winter,38.23,IS2404_POS
Thu May 30 06:36:57 UTC 2019,-38.38649295,144.8324767,22.78179932,7.504,1,,6:37:00,1,6:37:00,0:00:00,RES18-01897,1,Winter,NEG,IS2404_NEG
Mon Aug 05 23:19:30 UTC 2019,-38.37125464,144.894064,19.4630127,7.504,1,,23:18:00,1,23:19:00,0:01:00,RES18-01395,1,Winter,NEG,IS2404_NEG
Mon Aug 05 23:22:47 UTC 2019,-38.39020679,144.8172401,24.50489238,6,3,,23:23:00,1,23:27:00,0:04:00,RES18-01957,1,Winter,NEG,IS2404_NEG
Mon Aug 05 23:31:14 UTC 2019,-38.38925748,144.8169757,20.06690405,6,3,,23:31:00,1,23:31:00,0:00:00,RES18-01891,1,Winter,NEG,IS2404_NEG
Mon Aug 05 23:36:37 UTC 2019,-38.38899873,144.8145429,24.0196654,4,3,,23:36:00,1,23:36:00,0:00:00,RES18-01892,1,Winter,NEG,IS2404_NEG
Mon Aug 05 23:39:33 UTC 2019,-38.38935403,144.8121517,30.23610258,8,3,,23:39:00,1,23:40:00,0:01:00,RES18-01903,1,Winter,NEG,IS2404_NEG
Mon Aug 05 23:16:24 UTC 2019,-38.3784601,144.8495535,15.753479,7.585,2,,23:36:00,1,23:36:00,0:00:00,RES18-01817,1,Winter,NEG,IS2404_NEG
Mon Aug 05 23:42:35 UTC 2019,-38.38927681,144.8100557,32.29329154,8,3,,23:42:00,1,23:44:00,0:02:00,RES18-01933,1,Winter,NEG,IS2404_NEG
Mon Aug 05 23:40:23 UTC 2019,-38.36763082,144.8589953,1.050048828,7.504,1,,23:39:00,1,23:40:00,0:01:00,RES18-01398,1,Winter,NEG,IS2404_NEG
Mon Aug 05 23:42:02 UTC 2019,-38.38161575,144.8475137,1.751678467,7.585,2,,23:42:00,1,23:42:00,0:00:00,RES18-01820,1,Winter,NEG,IS2404_NEG
Mon Aug 05 23:43:43 UTC 2019,-38.36775654,144.8579158,8.477355957,5.36,1,,23:42:00,1,23:43:00,0:01:00,RES18-01378,1,Winter,NEG,IS2404_NEG
Mon Aug 05 23:47:01 UTC 2019,-38.36827383,144.8564577,5.062255859,4.288,1,,23:47:00,1,23:48:00,0:01:00,RES19-00691,1,Winter,NEG,IS2404_NEG
Mon Aug 05 23:48:15 UTC 2019,-38.38291023,144.8492437,10.443573,4.5509996,2,,23:48:00,1,23:48:00,0:00:00,RES18-01812,1,Winter,NEG,IS2404_NEG
Mon Aug 05 23:52:49 UTC 2019,-38.38280958,144.8516512,-1.313720703,7.585,2,,23:52:00,1,23:52:00,0:00:00,RES18-01811,1,Winter,NEG,IS2404_NEG
Mon Aug 05 23:50:26 UTC 2019,-38.3896953,144.8058691,27.08607998,8,3,,23:50:00,1,23:56:00,0:06:00,RES18-01901,1,Winter,NEG,IS2404_NEG
Mon Aug 05 23:54:06 UTC 2019,-38.36892471,144.8536878,-1.374023438,6.432,1,,23:53:00,1,23:54:00,0:01:00,RES19-00692,1,Winter,NEG,IS2404_NEG
Mon Aug 05 23:55:06 UTC 2019,-38.383503,144.8544133,14.41265869,6.068,2,,23:55:00,1,23:55:00,0:00:00,RES18-01810,1,Winter,NEG,IS2404_NEG
Tue Aug 06 00:02:00 UTC 2019,-38.3907502,144.8079427,35.62007228,8,3,,0:02:00,1,0:02:00,0:00:00,RES18-01496,1,Winter,28.49,IS2404_POS
Mon Aug 05 23:59:26 UTC 2019,-38.38421338,144.8571213,0.093536377,7.585,2,,23:59:00,1,23:59:00,0:00:00,RES18-01809,1,Winter,NEG,IS2404_NEG
Tue Aug 06 00:01:02 UTC 2019,-38.369155,144.8514863,-2.885284424,5.36,1,,0:00:00,1,0:01:00,0:01:00,RES19-00693,1,Winter,NEG,IS2404_NEG
Tue Aug 06 00:03:01 UTC 2019,-38.38097887,144.8577238,0.135437012,6.068,2,,0:03:00,1,0:03:00,0:00:00,RES18-01807,1,Winter,NEG,IS2404_NEG
